id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29976257,Comfortable double bedroom in Gracia,42401596,Stefano,Gràcia,la Vila de Gràcia,41.41039,2.15788,Private room,50,1,57,2019-11-04,4.89,2,89
29977419,Comfortable single bedroom,42401596,Stefano,Gràcia,la Salut,41.41084,2.15666,Private room,35,1,62,2019-11-06,5.20,2,90
29978471,Sants Loft 2º2º,224784048,Weflating Sants,Sants-Montjuïc,Sants,41.37882,2.13723,Entire home/apt,75,3,3,2019-08-09,0.56,4,189
29978955,Apartment terrace & pool with w/ gym of Barcelona,171236207,Apartment Barcelona,Ciutat Vella,el Barri Gòtic,41.38631,2.17315,Entire home/apt,102,1,0,,,114,0
29979984,BIG/DOBLE ROOM IN HEART OF BARCELONETA,225389462,Alan,Ciutat Vella,la Barceloneta,41.379,2.18857,Private room,45,2,32,2019-10-30,5.05,2,264
29980781,"Cozy, Romantic Apartment in Trendy Old World Gràcia",222058736,Sara,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40171,2.15002,Entire home/apt,200,30,4,2019-10-12,0.38,3,160
29980794,3pan VERY COMFORTABLE FOR 3 NICE COUPLES :),3911721,Aurora,Eixample,el Fort Pienc,41.39765,2.17768,Entire home/apt,90,1,0,,,40,363
29982392,Room in Barcelona center,1414702,Ferran,Eixample,l'Antiga Esquerra de l'Eixample,41.39234,2.15585,Private room,25,10,2,2019-07-06,0.19,16,265
29983479,room in Eixample central apartment,1414702,Ferran,Eixample,l'Antiga Esquerra de l'Eixample,41.39197,2.15424,Private room,25,10,2,2019-06-16,0.38,16,62
29983908,2ldf A GREAT 3 BEDROOM APARTMENT IN EL BORN,3911721,Aurora,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38538,2.18028,Entire home/apt,90,1,0,,,40,361
29984360,Small Cosy Room in the Gothic,225419360,Paulo Y Aria,Ciutat Vella,el Barri Gòtic,41.37973,2.18001,Private room,28,5,5,2019-10-17,0.45,1,85
29986591,Cool apartment in the heart of Barcelona,91425124,Natàlia,Eixample,Sant Antoni,41.37704,2.15538,Entire home/apt,70,1,95,2019-10-30,8.01,1,254
29986876,ORANGE DOUBLE ROOM BARCELONA CENTER in RAMBLAS,39036034,John,Ciutat Vella,el Barri Gòtic,41.38009,2.17715,Private room,25,1,36,2019-10-15,3.05,10,32
29987261,GREEN DOUBLE ROOM BARCELONA CENTER in RAMBLAS,39036034,John,Ciutat Vella,el Barri Gòtic,41.37999,2.17857,Private room,20,1,42,2019-10-19,3.55,10,39
29987953,SINGLE ROOM IN BARCELONA CENTER in RAMBLAS,39036034,John,Ciutat Vella,el Barri Gòtic,41.38117,2.17805,Private room,25,1,77,2019-10-26,6.47,10,41
29988506,SKY DOUBLE ROOM BARCELONA CENTER & BREAKFAST,39036034,John,Ciutat Vella,el Barri Gòtic,41.38025,2.17815,Private room,25,1,40,2019-10-13,3.41,10,41
29988838,Nice double room amazing location,225450104,Andrew,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38677,2.18325,Private room,43,3,41,2019-10-16,3.86,1,166
29991200,Comfy Double Bed w/Private Bath Available,218891792,Akela,Ciutat Vella,el Barri Gòtic,41.3811,2.17737,Private room,65,2,61,2019-11-03,5.20,2,296
29999380,Vibrant and Spacious 2 Bedroom Apartment at Yays Sagrera,206349979,Yays Sagrera,Sant Andreu,el Congrés i els Indians,41.42283,2.18175,Entire home/apt,58,1,0,,,8,339
29999611,6 person 2 bedroom apartment at Yays Sagrera for a minimum of 32+ nights,206349979,Yays Sagrera,Sant Andreu,el Congrés i els Indians,41.42233,2.18088,Entire home/apt,58,1,0,,,8,332
29999690,Deluxe apartment for minimum stay of 32 nights in gorgeous Barcelona!,223786975,Short Stay Group,Ciutat Vella,el Barri Gòtic,41.38473,2.1743,Private room,61,1,0,,,2,364
30001990,Contempory 2 Bedroom Apartment in popular and trendy Grácia district!,223623996,Short Stay Group,Gràcia,la Vila de Gràcia,41.40009,2.15717,Private room,142,1,2,2019-07-26,0.18,3,316
30002205,6 person 2 bedroom apartment in trendy Grácia!,223623996,Short Stay Group,Gràcia,la Vila de Gràcia,41.39868,2.1552,Private room,151,1,1,2019-02-05,0.11,3,335
30002260,Unique  penthouse with large terrace,102828622,"Bernat Family Office, S.L.",Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39738,2.15384,Entire home/apt,100,32,0,,,6,365
30002381,"Modern near Pl. Catalunya 3bdr, 2baths for 5 (G10)",10380563,Tendency,Eixample,la Dreta de l'Eixample,41.39221,2.17326,Entire home/apt,100,3,24,2019-10-25,2.40,44,316
30002998,Superior 2 bedroom apartment with balcony in trendy Grácia!,223623996,Short Stay Group,Gràcia,la Vila de Gràcia,41.3987,2.15599,Private room,84,1,3,2019-09-15,0.38,3,349
30003251,Cozy  apt for 4 pax near  Pl. España (PE3),10380563,Tendency,Sants-Montjuïc,el Poble Sec,41.37418,2.16655,Entire home/apt,59,3,37,2019-10-26,3.34,44,341
30003635,Lovely Two-Bed Apartment with terrace in Glòries,202848558,Esther Y Alex,Sant Martí,el Parc i la Llacuna del Poblenou,41.40188,2.18726,Entire home/apt,65,2,22,2019-10-31,2.17,21,342
30003938,Twin Room For Students & workers for longer stays,213899938,Residencia,Eixample,l'Antiga Esquerra de l'Eixample,41.39359,2.14775,Private room,19,30,3,2019-09-30,0.32,7,364
30007618,"Large room, with double bed.",225562886,Aurea,Sant Martí,Sant Martí de Provençals,41.41774,2.19535,Private room,35,1,49,2019-11-04,4.67,1,78
30008376,City Center Parallel Apartment,1391607,Aline,Sants-Montjuïc,el Poble Sec,41.3743,2.16298,Entire home/apt,100,3,40,2019-10-24,3.76,88,90
30010355,rip4 RIGHT IN THE GOTHIC QUARTER,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38663,2.17527,Entire home/apt,160,1,0,,,90,358
30010521,DUPLEX-APARTMENT BARCELONA,26059902,Jenny & Pol,Horta-Guinardó,el Guinardó,41.42421,2.17395,Entire home/apt,40,30,2,2019-10-26,0.48,14,274
30010725,Habitación doble en piso compartido en Diagonal,76763198,Alba,Eixample,l'Antiga Esquerra de l'Eixample,41.39208,2.14691,Private room,80,3,3,2019-09-17,0.92,1,30
30010909,2 Rooms Apartment Barcelona,26059902,Jenny & Pol,Nou Barris,les Roquetes,41.44749,2.17674,Entire home/apt,45,30,0,,,14,322
30015010,"sf21 YES, VERY CLOSE TO LA SAGRADA FAMILIA AND ...",1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40276,2.17219,Entire home/apt,85,1,0,,,90,297
30018597,✰Quiet double room near park @ Pablo Picasso home✰,163306741,Oscar,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38706,2.18195,Private room,23,3,45,2019-10-14,3.85,12,41
30026766,Cosy Double BR |Private Bath| Near Sagrada Familia,225684763,Easy,Eixample,la Sagrada Família,41.40177,2.17403,Private room,60,3,22,2019-10-08,2.54,1,160
30027909,Bright spacious 3 bdrms for 6 near the beach (Fo2),10380563,Tendency,Sant Martí,el Besòs i el Maresme,41.41518,2.21896,Entire home/apt,59,3,21,2019-10-25,1.92,44,323
30027987,Lovely and modern 3-Bed Apt in the city centre,202848558,Esther Y Alex,Eixample,la Dreta de l'Eixample,41.39114,2.17457,Entire home/apt,99,2,29,2019-11-02,2.64,21,352
30028872,Apartamento en Barcelona (#P44),220741284,Barcelona Beach,Sant Martí,el Parc i la Llacuna del Poblenou,41.3953,2.19363,Entire home/apt,57,30,1,2019-06-28,0.22,6,298
30028992,APARTMENT SANTA MARÍA DEL MAR - BORN,128069327,Tate,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38293,2.1824,Entire home/apt,50,32,0,,,6,35
30029829,Céntrica y acogedora habitación en el born,76910831,Laura,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38684,2.17807,Private room,30,1,55,2019-10-19,5.41,2,352
30030221,BCN Sagrada Familia Gaudi,7053689,Alain & Lana,Eixample,la Sagrada Família,41.40778,2.17526,Entire home/apt,89,1,14,2019-10-20,1.23,27,333
30030224,BCN Sun Terrace,7053689,Alain & Lana,Sants-Montjuïc,el Poble Sec,41.37289,2.14958,Entire home/apt,107,1,19,2019-10-17,2.11,27,350
30030226,BCN Casa Sagrada Familia,7053689,Alain & Lana,Eixample,la Sagrada Família,41.40702,2.1748,Entire home/apt,84,1,5,2019-10-28,0.70,27,349
30032278,"Super convenient, comfortable double room",225716821,Eduardo,Ciutat Vella,el Raval,41.37983,2.17385,Private room,35,2,2,2019-02-12,0.22,1,314
30033361,Completely renovated and modern studio,135791982,Bielstaigh,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3978,2.14343,Entire home/apt,45,1,0,,,14,0
30034084,Llave particular.En Gran Via Glorias y Torre Agbar,225729222,Lluís Y Esther,Sant Martí,el Clot,41.40825,2.19203,Private room,11,1,49,2019-11-02,4.26,2,218
30034202,CENTRIC PRIVATE STUDIO ROOM,27151874,Jesus,Eixample,Sant Antoni,41.37884,2.16255,Private room,95,1,0,,,1,87
30035292,Tanger Jazz Pool and Beach,66933654,Csilla,Sant Martí,el Poblenou,41.40491,2.19637,Entire home/apt,150,2,5,2019-09-07,0.80,4,5
30036084,Loft Arc de Triumph with swimming pool and terrace,171236207,Apartment Barcelona,Eixample,el Fort Pienc,41.39372,2.1807,Entire home/apt,95,32,0,,,114,347
30036158,City centre loft with rooftop pool and terrace,171236207,Apartment Barcelona,Gràcia,la Vila de Gràcia,41.40437,2.16004,Entire home/apt,150,32,0,,,114,356
30036792,City center bedroom,10044989,Vincent,Ciutat Vella,el Raval,41.37522,2.16948,Private room,24,5,31,2019-10-23,2.68,11,33
30037436,Beautiful and well designed bedroom in guesthouse,1205494,Gian Franco,Eixample,la Dreta de l'Eixample,41.39818,2.16839,Hotel room,75,1,5,2019-10-21,0.48,7,355
30037664,Spacious and beautifully designed private bedroom,1205494,Gian Franco,Eixample,la Dreta de l'Eixample,41.39791,2.16792,Hotel room,100,1,4,2019-11-06,0.39,7,355
30042807,Can PANÌ,103604361,Francisco Javier,Sant Martí,la Verneda i la Pau,41.42111,2.20405,Private room,50,1,16,2019-10-26,2.32,2,90
30052042,2-Room Apartment BCN,58996772,Sweet,Nou Barris,les Roquetes,41.44649,2.17771,Entire home/apt,39,32,0,,,12,321
30052531,Happy people Ramblas-Harbour 3 bedrooms Apartment,214774673,Happy People,Sants-Montjuïc,el Poble Sec,41.37232,2.17174,Entire home/apt,3000,1,1,2019-01-04,0.10,24,213
30054331,Aribau Apartment,126387731,Remedios,Eixample,l'Antiga Esquerra de l'Eixample,41.38694,2.16069,Entire home/apt,60,30,1,2019-03-20,0.13,1,312
30054699,Poblenou Comfort por meses,225861350,Xavi,Sant Martí,Provençals del Poblenou,41.40783,2.20393,Entire home/apt,80,32,0,,,1,0
30055085,Happy People Ramblas Harbour 2 Bedrooms Apartment,214774673,Happy People,Sants-Montjuïc,el Poble Sec,41.37304,2.16965,Entire home/apt,3000,1,2,2019-10-28,2,24,257
30055685,Lovely & Cozy 2 Bed Apt in Sant Gervasi,222565085,Marta,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39796,2.1521,Entire home/apt,15,31,3,2019-10-18,0.30,1,304
30055921,COZY APARTMENT WITH TERRACE IN BARCELONA CENTRE,4268101,Carles,Eixample,la Nova Esquerra de l'Eixample,41.38098,2.14247,Entire home/apt,57,32,3,2019-10-02,0.32,1,326
30056222,Happy People Ramblas Harbour Amazing Duplex,214774673,Happy People,Sants-Montjuïc,el Poble Sec,41.3732,2.17106,Entire home/apt,3000,1,1,2019-02-13,0.11,24,263
30057472,Barcelona Long term Apartment with Private Terrace,171236207,Apartment Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40171,2.13873,Entire home/apt,120,32,0,,,114,359
30058023,Lovely design double/twin room,225708649,Anna,Eixample,la Dreta de l'Eixample,41.39195,2.16477,Hotel room,400,1,12,2019-08-24,1.08,2,6
30059182,Penthouse Private Terrace Apartment in Sarrià,171236207,Apartment Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40213,2.13895,Entire home/apt,120,32,0,,,114,238
30059288,Happy People Paseo Maragall Luxury 4 bedrooms Apartment,214761978,Happy People,Horta-Guinardó,la Font d'en Fargues,41.42668,2.16511,Entire home/apt,3000,1,2,2019-09-16,0.82,1,253
30059396,The Claris apartment,2320210,Jaireh & Patrick,Eixample,la Dreta de l'Eixample,41.39363,2.16403,Entire home/apt,220,3,2,2019-02-13,0.20,53,298
30059649,"The mid-century modern apartment 1BR, Fira BCN",48171832,Short Rentals,Sants-Montjuïc,la Font de la Guatlla,41.36957,2.14522,Entire home/apt,50,1,40,2019-10-05,3.44,11,0
30060061,Penthouse Barcelona Long Term Rental Apartment,171236207,Apartment Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4007,2.13764,Entire home/apt,120,32,0,,,114,353
30061660,"The mid-century modern apartment 2BR, Fira BCN",48171832,Short Rentals,Sants-Montjuïc,la Font de la Guatlla,41.37032,2.14411,Entire home/apt,55,1,0,,,11,0
30062693,"The mid-century modern apartment 3BR, Fira BCN",48171832,Short Rentals,Sants-Montjuïc,la Font de la Guatlla,41.37099,2.14513,Entire home/apt,60,1,3,2019-06-01,0.29,11,0
30063297,Piso espectacular en Barceloneta 100 m de la playa,9478280,Pia Hankö,Ciutat Vella,la Barceloneta,41.37553,2.18972,Entire home/apt,50,60,1,2019-03-16,0.13,29,130
30067552,Habitación Familiar doble  en Barcelona,55739959,Neil,Nou Barris,el Turó de la Peira,41.43185,2.16599,Private room,33,1,50,2019-10-22,4.25,3,85
30080650,Enorme Habitación de Diseño en Gracia,36607755,Igor,Gràcia,la Vila de Gràcia,41.40487,2.15083,Private room,31,32,0,,,98,364
30081442,Comfortable double room in the center of Barcelona,161302379,Andrea,Ciutat Vella,el Raval,41.3797,2.1673,Private room,50,1,3,2018-12-23,0.27,1,0
30081764,Habitación céntrica y tranquila.,14716290,Central,Eixample,la Dreta de l'Eixample,41.39908,2.16321,Private room,30,2,4,2019-09-20,1.36,3,0
30088080,Lovely  room in Encants with awesome roommates,60795186,Alexander,Sant Martí,el Clot,41.40671,2.18513,Private room,20,30,0,,,1,0
30088109,Nice Duplex Bedroom(4 guests) & Lovely Terrace,207686863,Gysel,Ciutat Vella,el Barri Gòtic,41.38476,2.17088,Private room,101,1,52,2019-11-03,4.68,3,77
30088258,PENTHOUSE near Sagrada Familia!!,224372816,Henrik,Eixample,el Fort Pienc,41.39541,2.18472,Entire home/apt,50,4,46,2019-10-29,3.85,9,155
30098353,Cosy Double Room in Barceloneta,226152781,Sebastian,Ciutat Vella,la Barceloneta,41.37837,2.18929,Private room,40,3,12,2019-10-08,1.89,3,145
30098525,Cozy attic in Eixample area,13172148,ApartHoliday,Eixample,la Nova Esquerra de l'Eixample,41.38343,2.1561,Entire home/apt,56,2,59,2019-10-19,5.04,4,255
30102917,Sagrada Familia Suites,2819397,Leslie,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40198,2.1676,Entire home/apt,160,6,1,2019-01-03,0.10,31,184
30103979,"a34r GREAT 4 BEDROOM ""ACOMODIS"" APARTMENT EL BORN!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38401,2.1814,Entire home/apt,130,1,1,2019-10-17,1,90,362
30104060,Modern and elegant apartment in Barcelona,213105052,Esteban,Sant Martí,el Camp de l'Arpa del Clot,41.41572,2.18432,Entire home/apt,55,31,3,2019-10-22,0.43,2,253
30104290,Habitación super cómoda,226198703,Antonio,Les Corts,les Corts,41.38501,2.13258,Private room,295,30,0,,,1,179
30105733,Double Room CAMP NOU + Private Bathroom!,226210241,Núria,Les Corts,la Maternitat i Sant Ramon,41.37731,2.12488,Private room,25,4,35,2019-10-19,3.39,1,77
30107470,"a12r GREAT 3 BEDROOM ""ACOMODIS"" APARTMENT EL BORN!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38321,2.18018,Entire home/apt,110,1,0,,,90,365
30116216,Beautiful Sagrada Família apartment with love !!!,108325390,David,Eixample,la Sagrada Família,41.40363,2.17269,Entire home/apt,160,2,22,2019-10-13,2.09,4,345
30116849,Glorias y Pueblo Nuevo. Con llave particular.,225729222,Lluís Y Esther,Sant Martí,el Clot,41.40792,2.19054,Private room,12,1,54,2019-11-04,4.70,2,219
30118021,Private room for 3,226305554,Michael,Ciutat Vella,el Raval,41.37834,2.16827,Private room,25,1,2,2018-12-09,0.17,1,0
30120979,Barceloneta cozy shared apartment,226152781,Sebastian,Ciutat Vella,la Barceloneta,41.37916,2.19108,Private room,40,3,25,2019-11-05,2.37,3,179
30129180,"Nou Camp, Tour, Universidades, bus, metros..!",123937248,Antonio,Sants-Montjuïc,Sants,41.37942,2.12938,Private room,52,1,61,2019-11-04,5.85,2,74
30129703,DOUBLE orange ROOM BARCELONA CENTER in RAMBLAS,39036034,John,Ciutat Vella,el Barri Gòtic,41.37991,2.17675,Private room,22,1,77,2019-10-23,6.72,10,32
30130109,"Habitación zona tranquila , céntrico  Camp Nou",123937248,Antonio,Sants-Montjuïc,Sants,41.37936,2.12921,Private room,52,1,76,2019-11-06,7.08,2,82
30138292,"habitacion individual en Barcelona,Glorias",219420012,Elena,Sant Martí,Provençals del Poblenou,41.41256,2.19978,Private room,21,1,36,2019-10-30,3.09,2,130
30140433,Deluxe apartment with balcony close to the beach!,224372816,Henrik,Eixample,el Fort Pienc,41.39566,2.18614,Entire home/apt,50,4,57,2019-10-26,4.82,9,157
30140705,sf31 HAPPY 2 BEDROOM ACOMODIS FLAT SAGRADA FAMILIA,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40258,2.17295,Entire home/apt,85,1,1,2019-04-08,0.14,90,361
30141844,Arc de Triomf Modern apartment with balcony!,224372816,Henrik,Eixample,el Fort Pienc,41.39707,2.18594,Entire home/apt,60,4,67,2019-11-03,5.66,9,170
30142122,Small cozy room in the center of Barcelona,226477494,Lawrence,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4028,2.16668,Private room,42,2,33,2019-10-22,2.79,1,82
30142266,Nice and cosy room in Barcelona,226468265,Noam,Eixample,l'Antiga Esquerra de l'Eixample,41.38924,2.15402,Private room,55,3,11,2019-10-19,1.24,1,217
30143898,OFFER! Luxury Apartment with big Terrace and A/C,86278272,John,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40428,2.13157,Entire home/apt,69,10,10,2019-10-26,0.90,2,134
30145277,PRIVATE ROOM. GIRLS ONLY.,120596053,Teresa,Sant Martí,Sant Martí de Provençals,41.41892,2.19911,Private room,20,10,0,,,2,281
30148375,c1s HAPPY NEW 2 BEDR. FLAT WITH 2 BATH POBLE SEC,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37405,2.1695,Entire home/apt,105,1,0,,,90,41
30148534,Quiet and cozy room,226205299,Ines Y Ale,Sant Martí,el Camp de l'Arpa del Clot,41.40824,2.18575,Private room,35,3,49,2019-10-31,4.74,2,96
30149894,c2s HAPPY NEW 2 BEDR. FLAT WITH 2 BATH POBLE SEC,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37407,2.17015,Entire home/apt,105,1,0,,,90,41
30150007,Spacey en suite Rambla,37136782,Veronica,Ciutat Vella,el Raval,41.38013,2.16882,Private room,30,1,61,2019-10-26,5.30,2,47
30150814,PASSEIG DE GRACIA APARTMENT,225905456,Mario,Eixample,la Dreta de l'Eixample,41.39465,2.16157,Entire home/apt,169,2,2,2019-03-15,0.21,1,123
30153990,Double room in upscale Barcelona,6330333,Jordi,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40799,2.13692,Private room,35,1,27,2019-11-01,2.81,3,344
30164720,HABITACION PALETTA CERCA FCB,192451624,Peter,Les Corts,la Maternitat i Sant Ramon,41.37699,2.12256,Private room,200,3,0,,,1,89
30166997,COZY SAGRADA FAMILIA,16942638,Ramon,Eixample,la Sagrada Família,41.40701,2.18185,Entire home/apt,53,31,4,2019-08-24,0.39,3,330
30169468,Penthouse Barcelona Long Term Rental Apartment,157250994,Apartment Barcino,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40191,2.13725,Entire home/apt,115,32,0,,,69,353
30169823,Super offer!! New apartment in the center!,23377306,Celia,Horta-Guinardó,el Baix Guinardó,41.40975,2.17165,Entire home/apt,70,32,0,,,14,191
30170131,Awesome weekend en Barcelona,226655875,Raquel,Sants-Montjuïc,Hostafrancs,41.37536,2.14345,Private room,50,1,0,,,1,0
30171216,Barcelona Long term Apartment with Private Terrace,157250994,Apartment Barcino,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40061,2.13736,Entire home/apt,125,32,0,,,69,359
30171518,Penthouse Private Terrace Apartment in Sarrià,157250994,Apartment Barcino,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40093,2.1393,Entire home/apt,125,32,0,,,69,253
30171960,"Loft in Arc de Triumph with terrace, swimming pool",157250994,Apartment Barcino,Eixample,el Fort Pienc,41.3925,2.18157,Entire home/apt,83,32,1,2019-07-31,0.29,69,361
30172276,Loft in the city centre w/ swimming pool & terrace,157250994,Apartment Barcino,Eixample,el Fort Pienc,41.39241,2.18143,Entire home/apt,100,32,0,,,69,347
30172528,Barcelona city centre loft with terrace and pool,157250994,Apartment Barcino,Eixample,el Fort Pienc,41.39365,2.181,Entire home/apt,100,32,0,,,69,363
30172795,Key BCN Girona 3.2 (8pax),2439400,KeyBarcelona,Eixample,la Dreta de l'Eixample,41.40048,2.16599,Entire home/apt,134,2,28,2019-10-30,2.70,47,331
30172905,Arc de Triomf Loft with rooftop pool and terrace,157250994,Apartment Barcino,Eixample,el Fort Pienc,41.39328,2.1808,Entire home/apt,100,32,0,,,69,356
30173241,Room in Hospital Clínic area with private bathroom,226675514,Maria Luisa,Eixample,l'Antiga Esquerra de l'Eixample,41.39271,2.14918,Private room,45,1,18,2019-10-31,2.22,1,350
